id;extracted_data_id;zeile_inhalt;zeile_inhalt_orig;regex_pattern;quell_tabelle;quell_feld;Hit_Platz;Hit_StartNr;Hit_Zeit;zeile_inhalt_Typ;gefunden_am
1035;1470;Pascal Herold (97), Dario Bosco (85);Pascal Herold (97), Dario Bosco (85);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129177
1036;1482;Fabian Behm (10);Fabian Behm (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129184
1037;1484;Bruno Jung (10);Bruno Jung (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129190
1038;1486;Fabian Albin (10);Fabian Albin (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129196
1039;1490;Anton Loh (10);Anton Loh (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129202
1040;1492;Moritz Malik (10);Moritz Malik (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129208
1041;1494;Marcel Schilling (10);Marcel Schilling (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129214
1042;1498;Linus Rothenbücher (10);Linus Rothenbücher (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129221
1043;1500;Lasse Hanspach (10);Lasse Hanspach (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129227
1044;1502;Henrich Mundt (10);Henrich Mundt (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129233
1045;1506;Lukas Schäfer (10);Lukas Schäfer (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129239
1046;1508;Jonah Seemann (10);Jonah Seemann (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129245
1047;1510;Henry Schelm (10);Henry Schelm (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129251
1048;1515;Jonas Hartmann (05)[MRV], Bjarne Schäfer (05)[RCM];Jonas Hartmann (05)[MRV], Bjarne Schäfer (05)[RCM];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129258
1049;1517;Jan Maximilian Lyre (06), Tim Holzer (06);Jan Maximilian Lyre (06), Tim Holzer (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129265
1050;1519;Joshua Hau (05), Petar Carkic (06);Joshua Hau (05), Petar Carkic (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129272
1051;1533;Ben Sprenger (05);Ben Sprenger (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129279
1052;1535;Harry Legat (06);Harry Legat (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129285
1053;1537;Lukas Scheuren (06);Lukas Scheuren (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129291
1054;1539;Bjarne Beyel (05);Bjarne Beyel (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129296
1055;1543;Jakob Rastetter (05);Jakob Rastetter (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129302
1056;1545;Gerrit Gutberlet (05);Gerrit Gutberlet (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129308
1057;1547;Bilal Hamini (05);Bilal Hamini (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129314
1058;1551;Louis Keil (05);Louis Keil (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129320
1059;1553;Paul Ponyiczky (05);Paul Ponyiczky (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129326
1060;1555;Niklas Schäfer (05);Niklas Schäfer (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129332
1061;1559;Pierre Hacker (05);Pierre Hacker (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129338
1062;1561;Jannis Brehm (05);Jannis Brehm (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129344
1063;1565;Gian Franco Martinez (06);Gian Franco Martinez (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129350
1064;1567;Theo Zeller (07);Theo Zeller (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129356
1065;1569;Sebastian Scheppert (06);Sebastian Scheppert (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129362
1066;1581;Julius Klein (07), Rufus Henning (07);Julius Klein (07), Rufus Henning (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129370
1067;1583;Arnau Müller Rubio (08), Leander Reinelt (07);Arnau Müller Rubio (08), Leander Reinelt (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129377
1068;1585;Jan Frederik Jessen (07), Richard Carl Ferdinand Haack (08);Jan Frederik Jessen (07), Richard Carl Ferdinand Haack (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129384
1069;1587;Robert Gomer (08), Leonard Steinweg (08);Robert Gomer (08), Leonard Steinweg (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129390
1070;1591;Karsten Walshe (08), Timm Runtemund (07);Karsten Walshe (08), Timm Runtemund (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129397
1071;1593;Kenan Dogu Okul (08), Lian Meo (08);Kenan Dogu Okul (08), Lian Meo (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129403
1072;1595;Pacal Mundt (08), Luka Herget (08);Pacal Mundt (08), Luka Herget (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129410
1073;1602;Victor Lukesch-Benkmann (92);Victor Lukesch-Benkmann (92);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129417
1074;1604;Marlon Welsch (99);Marlon Welsch (99);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129423
1075;1608;Jacob Kramer (97);Jacob Kramer (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129429
1076;1610;Ansgar Stratthaus (97);Ansgar Stratthaus (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129435
1077;1614;Victor Colhoun (04);Victor Colhoun (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129441
1078;1616;Noah Heinzel (04);Noah Heinzel (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129447
1079;1621;Jakob Jäckel (09);Jakob Jäckel (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129454
1080;1623;Gero Schwab (09);Gero Schwab (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129460
1081;1627;Luis Schecker (09);Luis Schecker (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129466
1082;1629;Philipp Hopp (09);Philipp Hopp (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129472
1083;1641;Leander Reinelt (07), Alexander Monissen (06), Alvar Flöter (05), Paul Josenhans (05);Leander Reinelt (07), Alexander Monissen (06), Alvar Flöter (05), Paul Josenhans (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129481
1084;1643;Philipp Ehls (07), Harry Legat (06), Nils Miron Heid (05), Bilal Hamini (05);Philipp Ehls (07), Harry Legat (06), Nils Miron Heid (05), Bilal Hamini (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129488
1085;1645;Jakob Völger (06)[RCM], Sebastian Scheppert (06)[RCM], Jonas Hartmann (05)[MRV],;Jakob Völger (06)[RCM], Sebastian Scheppert (06)[RCM], Jonas Hartmann (05)[MRV],;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129496
1086;1646;Bjarne Schäfer (05)[RCM];Bjarne Schäfer (05)[RCM];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129502
1087;1650;Ben Sprenger (05)[RGW], Lennart Holly (05)[GRCH], Niklas Schäfer (05)[MRV], Gerrit;Ben Sprenger (05)[RGW], Lennart Holly (05)[GRCH], Niklas Schäfer (05)[MRV], Gerrit;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129510
1088;1651;Gutberlet (05)[MRV];Gutberlet (05)[MRV];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129516
1089;1653;Finn Joel Herzig (06)[WSVO], Tim Holzer (06)[WSVO], Clemens König (05)[RCNH], Jan;Finn Joel Herzig (06)[WSVO], Tim Holzer (06)[WSVO], Clemens König (05)[RCNH], Jan;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129524
1090;1654;Maximilian Lyre (06)[WSVO];Maximilian Lyre (06)[WSVO];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129530
1091;1659;Noah Seemann (09);Noah Seemann (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129536
1092;1661;Nikita Lukauskas (09);Nikita Lukauskas (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129542
1093;1663;Leonard Späth (09);Leonard Späth (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129548
1094;1667;Johannes Hess (09);Johannes Hess (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129555
1095;1669;Antonin Dickel (09);Antonin Dickel (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129561
1096;1671;Raul Schiera (09);Raul Schiera (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129567
1097;1675;Darian Henn (09);Darian Henn (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129573
1098;1677;Dorian Vanjorek (09);Dorian Vanjorek (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129579
1099;1679;Bruno Mohr (09);Bruno Mohr (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129584
1100;1687;Anela Kopalla (09), Emilia Kratz (09);Anela Kopalla (09), Emilia Kratz (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129591
1101;1689;Danica Guertin (09), Frida Bischof (09);Danica Guertin (09), Frida Bischof (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129598
1102;1691;Teresa Wahl (09), Anna Clarenz (09);Teresa Wahl (09), Anna Clarenz (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129604
1103;1695;Franka Wilhelm (09), Tessa Völker (09);Franka Wilhelm (09), Tessa Völker (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129611
1104;1697;Jette Völger (10), Jette Roos (10);Jette Völger (10), Jette Roos (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129618
1105;1708;Joel Henny (04), Lukas Scheuren (06), Moritz Nultsch (04), Noah Heinzel (04);Joel Henny (04), Lukas Scheuren (06), Moritz Nultsch (04), Noah Heinzel (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129627
1106;1710;Lennart Holly (05)[GRCH], Ben Sprenger (05)[RGW], Alexey Jakubov (96)[GRG], Gerrit;Lennart Holly (05)[GRCH], Ben Sprenger (05)[RGW], Alexey Jakubov (96)[GRG], Gerrit;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129634
1107;1711;Gutberlet (05)[MRV];Gutberlet (05)[MRV];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129640
1108;1713;Victor Lukesch-Benkmann (92)[FRGB], Konstantin Wenzel (93)[RCM], Daniel Thiem;Victor Lukesch-Benkmann (92)[FRGB], Konstantin Wenzel (93)[RCM], Daniel Thiem;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129651
1109;1714;(87)[RCM], Remig Halama (01)[RCM];(87)[RCM], Remig Halama (01)[RCM];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129659
1110;1716;Philip Groenouwe (95), Georg Dalitz (89), Pascal Herold (97), Dario Bosco (85);Philip Groenouwe (95), Georg Dalitz (89), Pascal Herold (97), Dario Bosco (85);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129666
1111;1721;Annika Schmidt (98)[WSVO], Lena Seuffert (96)[HRG], Katharina Golüke (90)[HRG], Amelie;Annika Schmidt (98)[WSVO], Lena Seuffert (96)[HRG], Katharina Golüke (90)[HRG], Amelie;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129675
1112;1722;Müller (04)[HRG];Müller (04)[HRG];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129681
1113;1724;Wiebke Hanack (98)[FRGB], Lisa Bügers (92)[MRV], Fiona Hoffmann (02)[MRV], Caroline;Wiebke Hanack (98)[FRGB], Lisa Bügers (92)[MRV], Fiona Hoffmann (02)[MRV], Caroline;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129688
1114;1725;Joris (97)[MRV];Joris (97)[MRV];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129694
1115;1730;Frederik Zach (07);Frederik Zach (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129701
1116;1732;Wilhelm Kaidel (07);Wilhelm Kaidel (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129707
1117;1734;Jan Weber (07);Jan Weber (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129712
1118;1738;Niko Urbach (08);Niko Urbach (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129718
1119;1740;Noah Amadeo Möhl (08);Noah Amadeo Möhl (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129725
1120;1742;Henrik Brehm (08);Henrik Brehm (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129731
1121;1744;Jan Lukas Böttger (08);Jan Lukas Böttger (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129737
1122;1748;Johannes Muylkens (08);Johannes Muylkens (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129743
1123;1750;David Heim (07);David Heim (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129749
1124;1752;Clemens Henkel (07);Clemens Henkel (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129755
1125;1756;Julian Grohmann (07);Julian Grohmann (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129761
1126;1758;Henrik Schäfer (08);Henrik Schäfer (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129767
1127;1774;Greta Meyer (08), Victoria Schäfer (07);Greta Meyer (08), Victoria Schäfer (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129776
1128;1776;Hannah Sophie Wethmar (08), Felicitas Mauerwerk (07);Hannah Sophie Wethmar (08), Felicitas Mauerwerk (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129783
1129;1778;Helena Schwemler (07), Fabienne Fitz (07);Helena Schwemler (07), Fabienne Fitz (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129790
1130;1782;Dora Hacker (07), Lara Stumpf (08);Dora Hacker (07), Lara Stumpf (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129796
1131;1784;Anouk Moll (07), Lilly Moll (07);Anouk Moll (07), Lilly Moll (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129803
1132;1786;Charlotte Thommessen (07), Charlotte Gramann (08);Charlotte Thommessen (07), Charlotte Gramann (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129809
1133;1794;Emilia Mergenthal (09);Emilia Mergenthal (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129816
1134;1796;Klara Handel (09);Klara Handel (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129822
1135;1801;Amelie Müller (04), Katharina Golüke (90);Amelie Müller (04), Katharina Golüke (90);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129829
1136;1803;Fiona Hoffmann (02), Caroline Joris (97);Fiona Hoffmann (02), Caroline Joris (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129836
1137;1805;Celina Grunwald (04);Celina Grunwald (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129841
1138;1809;Franziska Stamer (00)[GRCH], Iris Slaghuis (98)[DRCI];Franziska Stamer (00)[GRCH], Iris Slaghuis (98)[DRCI];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129848
1139;1811;Laura Teresa Cirigliano (98), Mirjam Beitz (99);Laura Teresa Cirigliano (98), Mirjam Beitz (99);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129855
1140;1815;Lena Kirchner (05), Marlene Zukunft (04);Lena Kirchner (05), Marlene Zukunft (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129861
1141;1817;Pehchan Kapoor (04), Lina Vögler (04);Pehchan Kapoor (04), Lina Vögler (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129868
1142;1828;Mara Buchwald (06), Paul Ponyiczky (05);Mara Buchwald (06), Paul Ponyiczky (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129875
1143;1830;Ben Sprenger (05), Lara Buseck (05);Ben Sprenger (05), Lara Buseck (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129882
1144;1832;Piet Schmitt (08), Katerina Chow (05);Piet Schmitt (08), Katerina Chow (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129888
1145;1834;Marian Wentz (06), Roslyn Walshe (05);Marian Wentz (06), Roslyn Walshe (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129894
1146;1838;Timm Runtemund (07), Karla Friedrich (08);Timm Runtemund (07), Karla Friedrich (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129901
1147;1840;Theo Zeller (07), Leni Lefevre (07);Theo Zeller (07), Leni Lefevre (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129907
1148;1842;Sarah Huzu (07), Luka Herget (08);Sarah Huzu (07), Luka Herget (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129914
1149;1849;Birgit Wrede (67)[RCM], Christina Haus (75)[RCM], Manuela Damm (69)[WSVO];Birgit Wrede (67)[RCM], Christina Haus (75)[RCM], Manuela Damm (69)[WSVO];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129921
1150;1851;Susanne Hacker (70)[RCA], Silvia Braun (73)[FRGB], Natascha Nebel (75)[RCA], Hannah;Susanne Hacker (70)[RCA], Silvia Braun (73)[FRGB], Natascha Nebel (75)[RCA], Hannah;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129929
1151;1852;Schwind (86)[RCA];Schwind (86)[RCA];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129935
1152;1854;Lisa Biersack (75), Cornelia Maier-Gutheil (72), Antje Stachel (63), Michelle Chasseur (94);Lisa Biersack (75), Cornelia Maier-Gutheil (72), Antje Stachel (63), Michelle Chasseur (94);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129942
1153;1861;Lara Stumpf (08), Dora Hacker (07), Johannes Muylkens (08), Frederik Zach (07), St. Jakob;Lara Stumpf (08), Dora Hacker (07), Johannes Muylkens (08), Frederik Zach (07), St. Jakob;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129951
1154;1862;Jäckel (09);Jäckel (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129957
1155;1864;Hannah Sophie Wethmar (08), Jan Frederik Jessen (07), Felicitas Mauerwerk (07), Paul;Hannah Sophie Wethmar (08), Jan Frederik Jessen (07), Felicitas Mauerwerk (07), Paul;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129964
1156;1865;Friedrich Stanlake Tamussino (08), St. Arnau Müller Rubio (08);Friedrich Stanlake Tamussino (08), St. Arnau Müller Rubio (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129971
1157;1867;Timm Runtemund (07), Karsten Walshe (08), Jil Spitzenberger (07), Amelie Ponyiczky (07),;Timm Runtemund (07), Karsten Walshe (08), Jil Spitzenberger (07), Amelie Ponyiczky (07),;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129979
1158;1868;St. Bruno Jung (10);St. Bruno Jung (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129985
1159;1874;Roslyn Walshe (05)[FRGO], Alvar Flöter (05)[FRGG], Marlene Zukunft (04)[FRC 84], Ole;Roslyn Walshe (05)[FRGO], Alvar Flöter (05)[FRGG], Marlene Zukunft (04)[FRC 84], Ole;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129993
1160;1875;Hanack (04)[HRCH];Hanack (04)[HRCH];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.129999
1161;1877;Iris Slaghuis (98)[DRCI], Alexey Jakubov (96)[GRG], Wiebke Hanack (98)[FRGB], Andreas;Iris Slaghuis (98)[DRCI], Alexey Jakubov (96)[GRG], Wiebke Hanack (98)[FRGB], Andreas;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130006
1162;1878;Thiem (82)[RCM];Thiem (82)[RCM];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130012
1163;1880;Lisa Bügers (92), Jacob Kramer (97), Gerrit Gutberlet (05), Caroline Joris (97);Lisa Bügers (92), Jacob Kramer (97), Gerrit Gutberlet (05), Caroline Joris (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130020
1164;1889;Tobias Fernholz (80)[RCZ], Lucas Jacobs (84)[WRVB];Tobias Fernholz (80)[RCZ], Lucas Jacobs (84)[WRVB];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130028
1165;1891;Frank Arnold (73)[HRG], Christopher Wippich (89)[MRV];Frank Arnold (73)[HRG], Christopher Wippich (89)[MRV];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130034
1166;1893;Torsten Jenek (82), Tobias Murch (82);Torsten Jenek (82), Tobias Murch (82);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130040
1167;1897;Michael Schwalm (73), Andreas Mand (82);Michael Schwalm (73), Andreas Mand (82);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130047
1168;1899;Erkut Tinaz (69)[FRV], Andreas Kaidel (73)[RVHG];Erkut Tinaz (69)[FRV], Andreas Kaidel (73)[RVHG];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130053
1169;1904;Felix Moser (11), Thorolf Stiel (11);Felix Moser (11), Thorolf Stiel (11);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130060
1170;1906;Tom Herz (11), Theo Jahn (11);Tom Herz (11), Theo Jahn (11);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.130067
